onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
408.5320000000	n/a	n/a	STATUS	n/a	n/a	S212
769.9560000000	n/a	n/a	STATUS	n/a	n/a	S205
793.1360000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
795.1980000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
795.6440000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
797.7000000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
798.9540000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
799.4480000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
801.5080000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
802.3620000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
802.8260000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
804.8820000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
805.6260000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
806.0700000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
808.1260000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
809.6460000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
810.1120000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
812.1660000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
812.8860000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
813.2600000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
815.3140000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
816.0620000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
816.5460000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
818.6000000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
819.3660000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
819.9100000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
821.9620000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
823.3020000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
823.7360000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
825.7880000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
826.8420000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
827.3740000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
829.4280000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
830.1300000000	n/a	n/a	RESP: Left Press, Incorrect	n/a	n/a	S103
830.5420000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
832.5960000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
833.1100000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
833.6020000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
835.6560000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
836.4060000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
