onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
484.8480000000	n/a	n/a	STATUS	n/a	n/a	S212
846.2620000000	n/a	n/a	STATUS	n/a	n/a	S205
887.0240000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
890.7580000000	n/a	n/a	RESP: Right Press, Incorrect	n/a	n/a	S104
891.2540000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
893.3100000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
897.3620000000	n/a	n/a	RESP: No Response	n/a	n/a	S105
897.8480000000	n/a	n/a	FB: No Response FB	n/a	n/a	S  7
899.9060000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
901.7380000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
902.2220000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
904.2780000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
905.4780000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
905.8720000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
907.9280000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
909.3100000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
909.8540000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
911.9100000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
913.4300000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
913.9340000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
915.9880000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
917.3980000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
917.7520000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
919.8060000000	n/a	n/a	STIM: D-C	n/a	n/a	S152
921.0700000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
921.5440000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
923.5980000000	n/a	n/a	STIM: E-F	n/a	n/a	S134
925.8940000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
926.3880000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
928.4400000000	n/a	n/a	STIM: F-E	n/a	n/a	S143
929.6060000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
930.0400000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
932.0940000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
933.0660000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
933.5280000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
935.5820000000	n/a	n/a	STIM: B-A	n/a	n/a	S161
936.8460000000	n/a	n/a	RESP: Right Press, Correct	n/a	n/a	S102
937.3700000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
939.4220000000	n/a	n/a	STIM: A-B	n/a	n/a	S116
940.5660000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
940.9580000000	n/a	n/a	FB: Reward	n/a	n/a	S  8
943.0120000000	n/a	n/a	STIM: C-D	n/a	n/a	S125
944.6540000000	n/a	n/a	RESP: Left Press, Correct	n/a	n/a	S101
945.1980000000	n/a	n/a	FB: Punishment	n/a	n/a	S  9
